SeniorCitizen,Partner,Dependents,tenure,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
0,0,0,0.09722222222222221,1,0,0,1,3,0.3251870324189526,0.03908787191492091
0,0,0,0.29166666666666663,0,0,0,1,3,0.015461346633416445,0.046358542600766134
0,0,1,0.6527777777777778,0,0,1,0,1,0.021446384039900263,0.11593425494574693
0,0,0,0.013888888888888888,0,0,0,0,2,0.273064405578723,0.00313970610156398
0,0,1,0.0,1,1,2,1,0,0.4339152119700748,0.2640589164358981
0,1,0,1.0,0,1,2,1,1,0.911221945137157,0.90257184670371
0,0,0,0.2222222222222222,0,0,0,1,2,0.6987531172069825,0.16363381940516936
0,0,0,0.013888888888888888,0,0,0,1,2,0.5057356608478802,0.005859682469345989
0,0,0,0.027777777777777776,0,0,0,1,2,0.5656995277957768,0.01688649642656382
0,0,0,0.013888888888888888,0,0,0,1,3,0.5605985037406482,0.006501040749572914
0,0,0,0.013888888888888888,0,0,0,1,2,0.5664328436752195,0.006569245421977687
0,1,0,0.09722222222222221,0,0,0,1,0,0.5067331670822943,0.05348928057092549
1,1,0,1.0,1,1,2,1,0,0.44588528678304234,0.5441866702427252
0,0,0,0.013888888888888888,1,0,0,0,3,0.5675810473815461,0.006582668167056341
0,1,0,0.9583333333333333,1,1,2,0,0,0.4174563591022444,0.47071616397782073
0,0,0,0.15277777777777776,0,0,0,1,2,0.7517363435704405,0.1250848107165939
0,0,0,0.1111111111111111,0,0,0,0,3,0.05961106862529722,0.022885863372687495
0,1,1,0.3333333333333333,1,1,0,0,2,0.36658354114713215,0.1517103859227688
0,0,0,0.013888888888888888,0,0,0,1,2,0.5616407738967417,0.006513225108960749
0,0,1,0.8888888888888888,0,1,0,1,1,0.8054862842892769,0.7174292027916578
0,0,0,0.06944444444444445,0,0,0,1,2,0.7417855335727357,0.05429828242204187
0,0,0,0.2222222222222222,0,1,0,1,1,0.7047381546134663,0.16672400020989908
1,0,0,0.6388888888888888,0,0,0,1,2,0.8616822088063105,0.566025973344671
0,0,0,0.5138888888888888,0,0,0,1,1,0.8061625829590127,0.43656410640484844
1,0,0,0.027777777777777776,0,0,0,1,0,0.6119700748129675,0.01638961932470804
0,0,0,0.16666666666666666,0,0,0,0,3,0.016957605985037427,0.02387601961390232
0,1,1,0.19444444444444442,0,0,1,0,3,0.011471321695760595,0.032143710899009394
0,0,0,0.013888888888888888,0,0,0,1,2,0.6681281729044761,0.007758085409527521
1,0,0,0.15277777777777776,1,0,0,1,2,0.37107231920199507,0.06552932464973092
1,1,0,0.986111111111111,1,1,2,1,0,0.9107231920199501,0.9195211968911616
0,0,0,0.013888888888888888,1,0,0,1,1,0.3012468827930175,0.003469165243045636
0,0,0,0.013888888888888888,0,0,0,1,3,0.2683291770573566,0.0030843502749094806
0,0,0,0.125,0,0,0,0,2,0.777030888285237,0.10601149209975265
0,0,0,0.013888888888888888,0,0,0,1,2,0.5127182044887779,0.005941309886829416
0,0,0,0.3055555555555555,0,0,1,0,3,0.01895261845386534,0.05320358460973349
0,0,1,0.4305555555555555,0,0,1,0,1,0.016957605985037427,0.06651468418935229
0,0,0,0.041666666666666664,0,0,0,0,1,0.3238155728467635,0.019488219358085448
0,1,1,1.0,1,0,2,0,1,0.9092269326683291,0.9175388167522784
0,1,1,0.3194444444444444,0,0,1,0,3,0.012468827930174564,0.04874905982706649
0,1,0,0.6666666666666666,0,0,0,0,2,0.6713254108918143,0.49416070318359223
0,0,0,0.4722222222222222,1,1,1,0,1,0.976059850374065,0.4524724361702749
0,0,0,0.5972222222222222,0,0,0,0,2,0.8204240282853041,0.510426422627349
0,0,0,0.09722222222222221,0,0,0,1,2,0.7009395688636619,0.0692878752929669
0,1,0,0.8194444444444444,0,0,1,0,3,0.019451371571072323,0.1455475159027701
0,0,0,0.3194444444444444,1,0,0,1,0,0.7140756517732216,0.250880579870617
0,1,0,1.0,1,1,2,0,3,0.658852867830424,0.7013252794281418
0,0,0,0.027777777777777776,0,0,0,1,2,0.6259748867182333,0.019139468054652494
0,0,0,0.013888888888888888,0,0,0,1,2,0.3639576341024507,0.004202267238692641
1,0,0,0.013888888888888888,0,0,0,1,2,0.5111411325563957,0.005922873581143913
0,0,0,0.027777777777777776,0,0,0,1,2,0.49226932668329176,0.011404516328398763
0,0,0,0.20833333333333331,1,0,0,0,2,0.6763092269326683,0.14592066981126578
0,1,1,0.0,1,0,2,0,3,0.6229426433915211,0.2640589164358981
0,0,0,0.15277777777777776,0,1,0,1,2,0.4239401496259351,0.07808828588253816
0,0,0,0.8055555555555555,0,0,1,1,1,0.8682338526956261,0.7214910042727244
0,0,0,0.027777777777777776,0,0,0,1,2,0.6708739212121058,0.019033172441224572
0,1,0,0.861111111111111,1,1,2,0,3,0.6244389027431421,0.5792106628729353
0,0,0,0.013888888888888888,0,0,0,1,2,0.6339152119700748,0.007358128633148895
0,0,0,0.09722222222222221,0,0,0,1,2,0.6044887780548629,0.05878340164770774
0,0,0,0.013888888888888888,0,0,0,0,2,0.610392662308757,0.007083145034015649
0,1,1,0.3055555555555555,0,0,1,0,3,0.017456359102244384,0.046766679688183266
0,0,0,0.06944444444444445,0,1,0,0,0,0.3502363368317039,0.028168344460102485
0,1,1,0.09722222222222221,0,0,0,1,0,0.5142144638403989,0.059547201054159796
0,0,0,0.25,0,0,0,1,3,0.011471321695760595,0.04319256490837323
0,1,0,1.0,0,0,2,0,1,0.06384039900249378,0.21636513109946304
1,0,0,0.5972222222222222,0,0,0,1,0,0.9051964621090767,0.5448508742566317
0,0,0,0.3055555555555555,0,1,0,1,2,0.7142144638403989,0.23030009736984802
0,1,1,1.0,1,1,2,1,0,0.9182044887780549,0.9375491950953585
0,1,1,0.41666666666666663,0,0,0,1,2,0.8144638403990025,0.35301525849653964
0,1,0,0.4861111111111111,1,0,1,0,1,0.34663341645885287,0.22296529085598013
0,0,0,0.027777777777777776,0,0,0,1,1,0.27289743447517767,0.007693117011948844
0,0,0,0.041666666666666664,0,1,0,1,2,0.8009975062344139,0.03204459189206523
0,0,0,0.3055555555555555,0,0,1,0,3,0.011970074812967607,0.047069867238835994
0,0,0,0.1111111111111111,0,0,0,0,2,0.5531199186789078,0.06902049897424699
0,0,0,0.027777777777777776,0,0,0,0,0,0.5147132169576061,0.015649142037536954
1,0,0,0.06944444444444445,0,0,0,0,0,0.016458852867830442,0.008780777909288618
0,0,0,0.4583333333333333,0,0,0,1,2,0.7634331553845357,0.3518365115669305
0,0,0,0.05555555555555555,0,0,0,1,1,0.5594558363127815,0.036834877260582474
0,1,0,0.013888888888888888,0,0,0,0,2,0.578148856492039,0.006706208098993872
0,1,1,1.0,1,1,2,0,1,0.6244389027431421,0.6683128195859159
0,0,0,0.05555555555555555,0,0,0,1,2,0.5162094763092271,0.02909434380302139
0,0,1,0.8472222222222222,0,0,2,1,1,0.06583541147132169,0.17252537738104262
0,0,1,0.3055555555555555,0,0,0,1,2,0.7082294264339153,0.23119799896216572
0,0,0,1.0,1,1,2,0,1,0.6997506234413964,0.7397193182944536
0,1,1,0.6666666666666666,0,0,2,0,3,0.011471321695760595,0.10080986059203201
0,0,1,0.013888888888888888,0,0,0,1,2,0.014409444609567418,0.00011597469807873937
0,0,0,0.9305555555555555,1,0,2,0,0,0.47032418952618454,0.506404837007539
0,1,1,0.18055555555555555,0,0,2,1,0,0.06583541147132169,0.036574913562395416
0,0,0,0.041666666666666664,0,0,0,1,0,0.829426433915212,0.032592661695168244
0,1,0,1.0,1,1,2,0,0,0.4623441396508728,0.5580866533341886
0,0,0,0.6527777777777778,0,0,0,1,2,0.8739664411304493,0.5957626168791121
0,0,0,0.027777777777777776,0,0,0,1,2,0.3077306733167082,0.008374261287265587
0,1,1,1.0,1,1,2,1,0,0.6897755610972569,0.751473666412067
1,0,0,0.7777777777777777,1,1,2,0,0,0.5471321695760598,0.4705645702024943
0,0,0,0.3333333333333333,0,0,0,1,2,0.847729609325633,0.281799831263445
0,0,0,0.16666666666666666,0,0,0,0,2,0.6644570539934278,0.12784580708164234
0,0,0,0.4861111111111111,0,0,1,0,0,0.0778054862842893,0.10915334876480227
1,0,0,0.013888888888888888,0,0,0,1,2,0.5511221945137157,0.006390260682988263
0,1,1,1.0,0,0,2,0,2,0.019451371571072323,0.15573928202855797
0,0,0,0.18055555555555555,0,0,0,1,2,0.7196349918462903,0.13027472373182786
0,0,0,0.16666666666666666,0,0,0,0,3,0.01995012468827928,0.02889027525931282
0,1,0,0.08333333333333333,0,0,0,1,2,0.7241895261845386,0.05972211694876714
0,0,0,0.013888888888888888,0,0,0,0,2,0.015606473343307892,0.00012996821809290512
0,0,0,0.08333333333333333,0,0,0,0,2,0.7662496125256291,0.06479182417783766
1,1,0,0.6527777777777778,0,0,0,1,2,0.8144638403990025,0.5658179358758332
0,1,0,1.0,1,1,2,1,1,0.9132169576059852,0.9134749374675678
0,1,0,0.8055555555555555,0,0,0,1,2,0.8976879387693182,0.7308682437012142
0,1,0,0.40277777777777773,0,0,0,1,2,0.6173008415162851,0.27358121551421133
0,0,0,0.125,0,0,0,1,0,0.6067283622715853,0.08101814584029689
0,0,1,0.013888888888888888,0,0,0,1,2,0.06882793017456362,0.000752138346811575
0,1,0,0.8333333333333333,0,0,0,1,2,0.8694591660300297,0.7302486736697866
0,0,0,0.027777777777777776,0,0,0,0,0,0.46141211472641513,0.01150928091105485
0,0,0,0.3194444444444444,0,0,0,1,1,0.7580548402610869,0.26515104056868
0,1,1,0.8055555555555555,0,0,1,1,1,0.060847880299251866,0.17247290261266043
0,0,0,0.1111111111111111,0,0,0,1,1,0.6605856127966483,0.08433929215166873
0,0,0,0.3055555555555555,0,0,0,0,1,0.5961059871623586,0.20155914652618753
0,1,0,0.5,0,0,1,0,3,0.015960099750623458,0.07555200541073168
0,0,0,0.06944444444444445,0,0,0,0,2,0.6722033940252616,0.05600997417406769
0,0,0,0.05555555555555555,0,0,0,0,0,0.5792509474178535,0.036692371427050154
1,1,0,0.25,0,0,0,0,2,0.5999999999999999,0.16369795523319208
0,1,1,0.875,1,0,2,0,1,0.6493765586034912,0.6315804817183739
0,0,0,0.3472222222222222,0,0,1,1,0,0.01097256857855361,0.058007941181615175
1,0,0,0.19444444444444442,0,0,0,1,2,0.603990024937656,0.12628927590650163
0,1,0,0.027777777777777776,0,1,0,1,2,0.8578553615960101,0.02611494306487631
0,0,0,0.1111111111111111,0,0,0,0,1,0.8148495767194825,0.09441345368448999
0,0,0,0.2222222222222222,0,0,0,0,2,0.5300541645138281,0.1317297513484629
0,0,0,0.09722222222222221,0,0,0,0,0,0.5062344139650874,0.05478365819101982
0,0,0,0.16666666666666666,0,0,0,0,2,0.5731402158391026,0.11317568044034672
1,0,0,0.013888888888888888,0,0,0,1,2,0.5072319201995013,0.005877174058806724
0,0,0,0.1111111111111111,0,0,0,1,0,0.6154613466334165,0.07701546839561312
0,0,0,0.2361111111111111,0,0,1,0,3,0.017456359102244384,0.03904122767635895
0,1,0,0.40277777777777773,0,0,2,1,3,0.011471321695760595,0.0586492994618421
0,0,0,0.5,0,0,0,1,2,0.6618453865336658,0.35348170088215924
0,0,0,0.2638888888888889,0,0,0,1,2,0.8134663341645885,0.22306440986292428
0,0,0,0.013888888888888888,0,0,0,0,2,0.2683291770573566,0.0030843502749094806
0,0,0,0.4861111111111111,0,0,1,0,3,0.023441396508728174,0.07948178250957666
0,0,0,0.4305555555555555,0,0,0,1,2,0.4000550321078768,0.1976114175730921
1,1,0,0.1388888888888889,0,0,0,0,2,0.6698254364089775,0.09712496574563732
0,0,0,0.013888888888888888,0,0,0,1,2,0.5177057356608479,0.005999615185031863
0,0,0,0.5972222222222222,0,0,0,1,2,0.5930174563591022,0.39029566616718464
0,0,0,0.18055555555555555,0,0,0,1,1,0.7144963565686151,0.13833467444602576
1,0,0,0.3055555555555555,0,1,0,1,0,0.7192019950124688,0.22059809574896072
0,1,0,0.9444444444444444,1,0,2,0,0,0.5241895261845386,0.5507052025817587
1,1,1,0.1111111111111111,0,0,0,1,1,0.6189526184538654,0.0658383427302039
0,0,0,0.1388888888888889,0,0,0,1,2,0.5798744480298319,0.09271985293860945
1,1,0,0.375,0,1,0,1,0,0.6623441396508727,0.26711989318469376
0,1,0,0.5138888888888888,0,0,0,1,2,0.6138177196392691,0.3492594866178948
0,0,0,0.013888888888888888,0,0,0,0,2,0.5780548628428928,0.00670510929328148
0,0,0,0.2361111111111111,0,0,0,1,1,0.7280533365910451,0.18383247436859818
0,0,0,0.013888888888888888,0,0,0,1,2,0.6069825436408978,0.007043280022855676
0,0,1,0.013888888888888888,1,0,0,1,3,0.5506234413965088,0.006384430153168018
0,1,0,0.3472222222222222,0,0,0,1,2,0.5605985037406482,0.2074385899446683
0,1,1,0.8888888888888888,1,1,2,0,0,0.9167082294264339,0.8137612164817419
0,1,1,0.7777777777777777,0,0,2,0,3,0.016458852867830442,0.1249191013987441
0,0,0,0.013888888888888888,0,0,0,1,2,0.5132169576059851,0.005947140416649661
0,0,0,0.027777777777777776,0,0,0,1,2,0.6738930249356283,0.017166508460442452
0,1,1,0.6666666666666666,0,0,2,0,3,0.015960099750623458,0.10693774743310926
0,1,0,0.16666666666666666,0,0,0,1,2,0.5792623204799014,0.11319031032946644
0,1,0,0.4861111111111111,0,1,0,0,2,0.38354114713216964,0.2148258712269184
0,0,0,0.8888888888888888,0,0,1,1,0,0.0598503740648379,0.18451877722128612
0,1,1,0.6944444444444444,0,0,1,1,3,0.019451371571072323,0.1072934097521442
0,1,1,0.8194444444444444,0,1,2,1,1,0.5740648379052369,0.5274880328375441
0,0,0,0.5555555555555556,1,1,0,1,3,0.4339152119700748,0.30648180000116615
0,1,0,0.05555555555555555,0,0,0,1,2,0.8159600997506236,0.046801662867104736
0,0,0,0.25,0,0,0,1,0,0.6798978531864894,0.17651252229135223
0,0,0,0.013888888888888888,0,0,0,1,3,0.017962744937069425,0.00015751353323591004
0,0,0,0.013888888888888888,0,1,0,0,3,0.4159600997506235,0.004810187101701932
1,0,0,0.6527777777777778,0,0,0,1,1,0.7520810858242677,0.5234735393606887
1,0,0,0.29166666666666663,0,0,1,0,0,0.020947630922693278,0.04789197194349051
0,0,0,0.8194444444444444,0,0,2,0,1,0.35660847880299246,0.36117800024488234
0,0,0,0.9166666666666666,0,0,2,1,1,0.06733167082294261,0.19412749036504948
0,0,0,0.4444444444444444,0,0,0,1,1,0.665159295422326,0.3135454244261165
0,1,1,0.986111111111111,0,0,1,0,0,0.8194513715710723,0.8273405204330919
0,0,0,0.19444444444444442,0,1,0,1,2,0.36508728179551125,0.08781944015252667
0,0,1,0.15277777777777776,0,0,0,1,0,0.5703813903529715,0.09930869426379056
0,1,0,0.2222222222222222,0,0,0,0,2,0.224314187692974,0.07585039085348215
1,0,0,0.06944444444444445,0,0,0,1,1,0.570074812967581,0.03857478529073937
0,0,0,0.40277777777777773,0,0,1,1,3,0.06433915211970076,0.08969687075464548
0,0,0,0.06944444444444445,0,0,0,1,2,0.6122975978400844,0.04608172026050594
1,0,0,0.4305555555555555,0,0,0,1,1,0.7807685280992156,0.3494872729521156
1,1,0,0.09722222222222221,0,0,0,1,2,0.6598503740648378,0.07323145454227427
0,1,1,0.2361111111111111,0,0,0,1,2,0.5047381546134664,0.13186326241465565
0,0,0,0.013888888888888888,0,0,0,0,3,0.6723192019950124,0.007807079429307742
1,0,0,0.6388888888888888,0,1,1,1,1,0.5057356608478802,0.3774101952644437
1,0,0,0.013888888888888888,0,0,0,0,2,0.06832020671746203,0.0007462029518136527
0,0,0,0.2777777777777778,0,0,0,0,1,0.06483790523690772,0.05680102150882451
0,0,1,0.611111111111111,0,0,2,0,0,0.011471321695760595,0.09341674877996164
0,1,0,0.4583333333333333,1,1,2,1,3,0.425436408977556,0.23316871804140846
0,0,0,0.1111111111111111,0,1,0,1,2,0.4812967581047382,0.058550180454897946
1,1,0,0.6944444444444444,1,0,2,1,1,0.8643391521197008,0.5998973826751638
0,0,0,0.3472222222222222,1,1,1,0,3,0.5576059850374064,0.21514071983721164
0,1,1,0.5833333333333333,0,0,2,0,2,0.045386533665835394,0.1160741876614328
0,0,0,0.7222222222222222,0,0,2,0,3,0.012468827930174564,0.11733358210260567
0,1,1,0.9583333333333333,0,1,2,1,0,0.6339152119700748,0.6509844849601484
0,0,0,0.9305555555555555,1,1,1,1,0,0.5381546134663342,0.5798636822128028
0,1,0,0.16666666666666666,0,0,0,1,0,0.31371571072319204,0.06976811982904887
0,0,0,0.9444444444444444,0,0,1,0,1,0.6104738154613465,0.6346648319932834
0,0,0,0.38888888888888884,0,0,0,1,0,0.4104738154613466,0.18979540670860764
0,1,1,0.41666666666666663,0,0,2,0,3,0.012967581047381549,0.06768079015340124
0,0,0,0.5416666666666666,0,0,1,1,1,0.40099750623441394,0.25720216196045737
0,0,0,0.986111111111111,1,1,2,0,3,0.9266832917705736,0.9290424520876214
0,0,0,0.1388888888888889,0,0,0,1,1,0.6202606281037795,0.09315062211619164
0,0,1,0.3194444444444444,0,1,0,0,2,0.35660847880299246,0.1508474675093726
0,0,0,0.18055555555555555,0,0,0,1,2,0.658852867830424,0.12124586761198991
0,1,0,0.2361111111111111,0,0,0,0,1,0.708712932451552,0.16766330965039442
0,0,0,0.08333333333333333,0,0,0,0,3,0.022443890274314204,0.010547428444822782
0,0,1,0.05555555555555555,0,0,0,0,2,0.319961754380156,0.023919518147398677
1,0,0,0.625,0,0,1,1,0,0.8154613466334164,0.51786182810432
0,0,0,0.041666666666666664,0,0,0,1,2,0.8516792672548354,0.032119827516895585
1,0,0,0.013888888888888888,0,0,0,0,2,0.06802907957087584,0.0007427996136667968
0,0,0,0.09722222222222221,1,0,0,1,3,0.6109725685785536,0.06831631790380793
0,0,0,0.06944444444444445,0,0,0,1,1,0.012468827930174564,0.008535895656838337
0,1,1,0.8472222222222222,0,0,2,1,3,0.05785536159600996,0.16632752418212246
0,1,0,0.013888888888888888,0,0,0,1,2,0.06384039900249378,0.0006938330486091272
0,1,0,1.0,0,0,2,0,1,0.06433915211970076,0.21607943513827102
1,1,0,1.0,1,1,2,1,3,0.9586034912718204,0.9693955489735355
0,0,0,0.013888888888888888,0,0,0,1,2,0.8315302855352591,0.009668290794748994
0,0,0,0.2222222222222222,0,0,0,1,2,0.727864885595868,0.17900532296858196
0,1,1,0.20833333333333331,0,0,0,1,0,0.5635910224438903,0.12691897312708808
0,0,0,0.16666666666666666,0,0,0,1,2,0.6579500152524265,0.12138949867904264
0,0,0,0.05555555555555555,0,0,0,0,3,0.00598503740648379,0.006366938563707285
0,1,1,0.8055555555555555,0,1,1,1,1,0.5665835411471323,0.4993207432759416
0,1,0,0.7222222222222222,1,0,0,1,2,0.21446384039900246,0.2334602445324207
0,1,1,1.0,1,1,2,1,0,0.9795511221945137,0.9700369072537625
0,1,1,0.3472222222222222,0,0,0,1,3,0.007481296758104716,0.05349511110074573
0,0,0,0.15277777777777776,0,0,0,0,3,0.018453865336658354,0.022056894309985954
0,0,0,0.013888888888888888,0,0,0,1,3,0.35272246574712823,0.00407092573550963
0,0,0,0.027777777777777776,0,0,0,0,2,0.5683078265336567,0.016212866420793552
0,1,1,0.736111111111111,0,0,2,0,3,0.02493765586034913,0.131443464267598
0,0,0,0.3333333333333333,1,0,1,1,3,0.3211970074812968,0.14808379637457658
0,1,0,0.06944444444444445,0,0,0,0,2,0.5142144638403989,0.03630087866084391
0,1,0,0.8055555555555555,1,1,1,1,2,0.4987531172069826,0.4610083318271132
0,1,0,0.5,0,0,0,1,1,0.7844335192515712,0.4218173307338017
1,1,0,1.0,1,1,2,1,0,0.7446384039900249,0.783180087574558
0,0,0,0.027777777777777776,0,0,0,0,2,0.4993612277528601,0.011618689720085507
0,0,0,0.6388888888888888,1,0,1,1,0,0.8588888520181523,0.5603124781706244
0,0,1,0.05555555555555555,0,1,0,1,3,0.6852867830423939,0.03761857840021923
0,1,0,0.1111111111111111,0,0,0,1,2,0.6633416458852868,0.0870031659776924
0,1,1,0.5972222222222222,0,0,0,0,1,0.10872817955112218,0.14053909078717985
0,0,0,0.2222222222222222,0,0,0,0,1,0.7415964578721534,0.18134145947868047
0,1,1,0.75,0,1,2,0,1,0.2753117206982544,0.28047180647305425
0,0,0,0.041666666666666664,0,0,0,0,3,0.014463840399002503,0.005329104255703716
0,0,0,0.7222222222222222,1,1,1,0,1,0.5546134663341646,0.4499769694072101
0,1,0,0.986111111111111,0,0,2,0,0,0.06034912718204488,0.19961401892589983
0,0,0,0.013888888888888888,0,0,0,0,3,0.32059924121048894,0.0036953984212501263
1,0,0,0.5972222222222222,0,0,0,0,1,0.83923964977208,0.5126254951553746
0,0,0,0.013888888888888888,0,0,0,1,2,0.1704043798908194,0.001939588607617546
0,1,0,0.08333333333333333,0,0,0,1,1,0.6549820557906327,0.05329152789085263
0,0,1,0.09722222222222221,0,0,1,0,3,0.016458852867830442,0.00908979598976159
0,0,0,0.3611111111111111,0,0,0,1,2,0.6718204488778055,0.24810653544087552
0,0,0,0.013888888888888888,0,0,0,0,3,0.5234951102803094,0.006067294203357337
1,1,0,0.013888888888888888,0,0,0,1,2,0.5177057356608479,0.005999615185031863
0,0,0,0.125,0,0,0,1,2,0.6289321331573783,0.09167553854782491
0,1,1,0.19444444444444442,0,0,0,1,0,0.7231920199501247,0.14461463113153095
0,0,0,0.40277777777777773,1,1,1,0,1,0.3950124688279301,0.20006296972205867
0,0,0,0.09722222222222221,0,0,0,1,2,0.7930061090402243,0.0761402095415297
0,0,0,0.013888888888888888,0,0,0,0,2,0.7199255409579239,0.008363607638114393
0,1,1,0.861111111111111,1,0,1,1,1,0.6289276807980051,0.5788783226731815
0,1,1,0.41666666666666663,0,0,2,1,3,0.06683291770573568,0.08987178664925283
0,0,0,1.0,1,1,2,1,0,0.47032418952618454,0.5584015019444818
0,0,0,0.986111111111111,1,1,2,0,0,0.6204488778054862,0.6634384966561913
0,0,0,0.08333333333333333,0,0,0,1,2,0.531729695504223,0.05224214640096708
0,1,1,0.875,0,1,2,0,0,0.20897755610972568,0.2770900991773123
0,0,0,0.9027777777777777,0,0,2,0,1,0.8648379052369077,0.7711458740255729
0,1,0,0.9444444444444444,0,0,2,1,0,0.713715710723192,0.694468576359534
0,0,0,0.6527777777777778,1,1,2,1,3,0.46483790523690777,0.3336287468442258
0,0,0,0.125,0,0,0,1,1,0.5549149346265909,0.07261492042888429
0,1,0,0.5138888888888888,1,1,2,0,2,0.26932668329177056,0.18357423139040646
0,0,0,0.5694444444444444,0,1,0,1,0,0.9295192290973873,0.5260660756322951
1,0,0,0.19444444444444442,1,1,2,0,3,0.21246882793017458,0.078537236678697
0,0,0,0.013888888888888888,0,0,0,1,3,0.01816245445098999,0.00015984817984989212
1,1,0,0.18055555555555555,0,0,0,0,0,0.5192019950124689,0.09681594766516435
0,0,0,0.125,0,0,0,0,0,0.7261690471628275,0.09868616431292315
0,0,0,0.08333333333333333,0,0,2,0,1,0.012468827930174564,0.011427838447679741
0,1,1,0.4861111111111111,0,0,1,0,2,0.01496259351620946,0.07546454746342801
0,1,0,0.7638888888888888,0,0,0,1,1,0.8503740648379052,0.6597594323396168
0,0,0,0.041666666666666664,0,0,0,0,1,0.5083490970109421,0.025190147010759036
0,0,0,0.013888888888888888,0,0,0,0,3,0.36325583132508893,0.004194063015239858
0,0,0,0.15277777777777776,0,0,0,0,1,0.7823871157145668,0.1271946452207578
0,0,0,0.013888888888888888,0,0,0,0,2,0.6101079299834697,0.007079816452687333
0,0,0,0.09722222222222221,0,0,0,0,1,0.507386904140513,0.0568980857813016
0,0,0,0.1388888888888889,0,0,0,1,0,0.6541694399560092,0.09493003662756337
0,1,1,0.9027777777777777,1,0,2,1,3,0.510224438902743,0.5177860312166568
0,0,0,0.041666666666666664,0,0,0,1,1,0.023441396508728174,0.005626461276536198
0,0,0,0.08333333333333333,0,0,0,1,1,0.8236489548005219,0.07625860709645609
0,1,1,0.9444444444444444,1,1,2,0,0,0.7650872817955112,0.7771571502702451
1,0,0,0.05555555555555555,0,0,0,1,2,0.7062344139650873,0.03817247873314248
0,1,0,0.1111111111111111,0,0,0,1,0,0.011471321695760595,0.01659368786841661
0,1,0,0.19444444444444442,0,0,0,1,2,0.6851762974691569,0.15004776415598114
0,0,0,0.5,0,0,2,1,1,0.0014962593516209544,0.0781465911807406
0,1,1,0.041666666666666664,0,0,0,1,0,0.6618453865336658,0.028686206715604255
0,0,0,0.6527777777777778,0,0,2,1,3,0.021446384039900263,0.10808053127787724
1,1,0,0.7638888888888888,0,1,0,0,2,0.7187032418952619,0.5860790270011837
0,1,1,0.18055555555555555,1,0,0,1,3,0.314713216957606,0.06630478511582348
0,0,0,0.041666666666666664,0,0,0,0,1,0.3220802514664917,0.015445073493828386
0,0,0,0.8888888888888888,0,0,2,0,3,0.011471321695760595,0.14241652138929867
0,1,1,0.9583333333333333,1,1,2,0,1,0.9461346633416459,0.9184600404638771
0,1,1,0.1111111111111111,0,0,1,0,2,0.013965087281795519,0.01646541621237122
0,1,0,0.9722222222222222,1,1,1,0,0,0.6084788029925188,0.6425302167207935
0,0,0,0.1111111111111111,0,0,0,0,2,0.27885264787070746,0.04633103101597469
0,0,0,0.6805555555555555,0,1,1,1,0,0.8802992518703243,0.6004571135379073
0,1,1,0.986111111111111,1,1,2,0,1,0.6867830423940149,0.7357953717254289
0,0,0,0.9027777777777777,1,1,2,1,3,0.41097256857855363,0.4339021986927953
0,1,1,0.6666666666666666,0,0,0,0,1,0.8465023426850289,0.5853365557025716
0,0,0,0.9305555555555555,0,0,2,0,0,0.020947630922693278,0.16466582318335268
0,1,0,0.6527777777777778,0,1,0,1,2,0.9092269326683291,0.5953787220644742
0,0,0,0.1111111111111111,0,0,0,1,2,0.6667895662310963,0.08694973587337598
0,0,0,0.3055555555555555,0,0,1,0,0,0.02443890274314217,0.050352455527633795
0,0,0,0.013888888888888888,0,0,0,1,3,0.2683291770573566,0.0030843502749094806
1,1,0,0.013888888888888888,0,0,0,1,2,0.06384039900249378,0.0006938330486091272
0,0,0,0.375,0,0,2,0,1,0.019451371571072323,0.05979208330661008
0,1,1,1.0,1,1,2,1,1,0.9815461346633416,0.9839485514048664
0,0,0,0.06944444444444445,0,0,0,0,0,0.7614885574796231,0.05518135372980671
0,1,1,0.9027777777777777,1,0,1,0,0,0.42842892768079804,0.4495630017899727
1,0,0,0.20833333333333331,0,0,0,1,3,0.5591022443890274,0.1314026505588563
0,1,1,0.013888888888888888,0,0,0,1,2,0.5127621522722996,0.00594182364574844
0,0,0,0.027777777777777776,0,0,0,0,3,0.008977556109725698,0.002979400738145075
0,0,0,0.05555555555555555,0,0,0,1,2,0.6987531172069825,0.04102360781524217
0,0,0,0.5138888888888888,0,0,0,0,1,0.637998435144763,0.35491924041134887
0,0,0,0.013888888888888888,0,0,0,1,2,0.8253585227993736,0.009596141578165506
0,1,0,0.6944444444444444,1,0,1,1,2,0.8533665835411473,0.6078269032306968
0,1,0,0.2777777777777778,0,0,1,0,3,0.019451371571072323,0.04364734623435232
0,0,0,0.013888888888888888,0,0,0,0,3,0.5221945137157107,0.0060520899534140665
0,1,0,1.0,1,1,2,0,1,0.9715710723192019,0.9694188710928163
0,1,1,0.05555555555555555,0,0,0,1,0,0.6623441396508727,0.04116937106074829
0,0,0,0.5138888888888888,0,0,0,1,1,0.8058356070916892,0.436462810127654
0,1,0,0.6805555555555555,0,0,0,1,1,0.6673316708229426,0.4989884030761876
0,0,0,0.041666666666666664,0,0,0,0,3,0.37351117902549474,0.017089336692778043
0,1,0,0.6527777777777778,0,0,0,0,2,0.6636765464742711,0.47018374935087176
0,0,0,0.027777777777777776,1,0,0,0,3,0.32468827930174565,0.012150824145390092
